Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Tax,Payment_Method,Order_Status
O00645,2025-10-30,C0042,P0029,S001,3,773.79,348.21,0,Card,Completed
O00646,2025-02-16,C0012,P0017,S006,3,2005.24,0.0,0,Cash,Completed
O00647,2025-09-19,C0082,P0024,S002,9,288.47,389.43,0,Card,Completed
O00648,2025-03-25,C0049,P0003,S003,6,1858.13,557.44,0,Card,Completed
O00649,2025-08-17,C0092,P0004,S007,5,918.38,459.19,0,UPI,Completed
O00650,2025-01-07,C0016,P0009,S004,1,2290.86,229.09,0,Net Banking,Completed
O00651,2025-05-02,C0064,P0035,S001,10,259.13,388.69,0,Card,Completed
O00652,2025-11-04,C0061,P0030,S007,8,267.11,0.0,0,Cash,Completed
O00653,2025-01-26,C0071,P0018,S010,9,1251.95,563.38,0,Card,Completed
O00654,2025-12-08,C0084,P0023,S001,3,888.86,0.0,0,UPI,Completed
O00655,2025-03-24,C0012,P0004,S002,7,918.38,321.43,0,UPI,Completed
O00656,2025-08-22,C0089,P0045,S010,10,1902.16,951.08,0,UPI,Cancelled
O00657,2025-07-14,C0012,P0050,S005,6,955.7,573.42,0,Cash,Completed
O00658,2025-03-04,C0071,P0005,S005,8,1505.51,602.2,0,UPI,Completed
O00659,2025-02-25,C0053,P0034,S004,4,582.17,0.0,0,Cash,Completed
O00660,2025-05-13,C0089,P0039,S005,7,603.51,422.46,0,UPI,Cancelled
O00661,2025-09-10,C0079,P0037,S008,9,1625.66,2194.64,0,Card,Completed
O00662,2025-03-02,C0030,P0046,S005,4,754.49,0.0,0,Cash,Completed
O00663,2025-07-31,C0016,P0048,S004,10,181.2,271.8,0,Cash,Completed
O00664,2025-12-20,C0072,P0041,S004,1,1612.03,80.6,0,UPI,Completed
O00665,2025-01-04,C0009,P0020,S005,9,1439.39,1295.45,0,Cash,Completed
O00666,2025-03-31,C0044,P0026,S010,10,1712.19,0.0,0,Card,Completed
O00667,2025-11-27,C0044,P0044,S008,8,2159.63,0.0,0,Card,Completed
O00668,2025-07-31,C0081,P0030,S009,6,267.11,240.4,0,Cash,Completed
O00669,2025-04-17,C0039,P0037,S006,9,1625.66,0.0,0,UPI,Completed
O00670,2025-06-23,C0046,P0005,S003,5,1505.51,0.0,0,Net Banking,Completed
O00671,2025-11-01,C0022,P0037,S010,7,1625.66,568.98,0,Cash,Completed
O00672,2025-07-31,C0097,P0020,S006,1,1439.39,143.94,0,Cash,Completed
O00673,2025-09-26,C0031,P0024,S008,5,288.47,72.12,0,UPI,Completed
O00674,2025-09-17,C0048,P0003,S004,2,1858.13,557.44,0,Cash,Completed
O00675,2025-09-26,C0065,P0010,S004,6,1826.7,1644.03,0,UPI,Completed
O00676,2025-04-16,C0019,P0050,S002,9,955.7,430.07,0,Cash,Completed
O00677,2025-01-23,C0092,P0034,S002,1,582.17,58.22,0,Cash,Completed
O00678,2025-10-23,C0006,P0007,S009,5,1370.89,0.0,0,UPI,Completed
O00679,2025-05-22,C0027,P0021,S004,4,1301.36,520.54,0,UPI,Completed
O00680,2025-05-21,C0086,P0008,S005,3,1176.73,176.51,0,Cash,Completed
O00681,2025-10-05,C0080,P0036,S009,2,1065.1,106.51,0,UPI,Completed
O00682,2025-03-29,C0035,P0010,S005,10,1826.7,913.35,0,Cash,Completed
O00683,2025-01-15,C0044,P0035,S008,1,259.13,12.96,0,Net Banking,Cancelled
O00684,2025-08-07,C0007,P0007,S007,1,1370.89,0.0,0,Net Banking,Completed
O00685,2025-06-09,C0077,P0038,S008,10,1329.92,1329.92,0,UPI,Completed
O00686,2025-10-18,C0092,P0049,S009,2,969.43,290.83,0,Card,Completed
O00687,2025-12-17,C0090,P0030,S002,8,267.11,213.69,0,Net Banking,Completed
O00688,2025-07-20,C0029,P0010,S010,5,1826.7,913.35,0,Card,Completed
O00689,2025-01-16,C0086,P0022,S006,8,229.27,275.12,0,Cash,Completed
O00690,2025-06-28,C0045,P0031,S008,3,1248.18,374.45,0,Card,Completed
O00691,2025-06-04,C0052,P0046,S002,6,754.49,0.0,0,Net Banking,Completed
O00692,2025-09-04,C0053,P0016,S010,4,1450.9,290.18,0,Net Banking,Completed
O00693,2025-10-18,C0027,P0045,S010,7,1902.16,1997.27,0,UPI,Completed
O00694,2025-02-28,C0031,P0012,S002,10,2046.14,3069.21,0,Net Banking,Completed
O00695,2025-02-05,C0013,P0029,S003,5,773.79,580.34,0,Cash,Completed
O00696,2025-11-27,C0077,P0050,S007,6,955.7,860.13,0,Cash,Completed
O00697,2025-08-20,C0018,P0038,S001,3,1329.92,199.49,0,UPI,Completed
O00698,2025-06-03,C0074,P0029,S004,4,773.79,309.52,0,UPI,Cancelled
O00699,2025-11-10,C0056,P0046,S006,2,754.49,0.0,0,Net Banking,Completed
O00700,2025-01-01,C0038,P0004,S006,9,918.38,0.0,0,UPI,Completed
O00701,2025-11-17,C0037,P0002,S004,7,1919.77,2015.76,0,UPI,Completed
O00702,2025-12-06,C0052,P0025,S007,9,221.76,99.79,0,Card,Completed
O00703,2025-03-20,C0025,P0036,S007,6,1065.1,958.59,0,UPI,Returned
O00704,2025-11-28,C0086,P0009,S003,1,2290.86,0.0,0,Cash,Completed
O00705,2025-03-12,C0063,P0043,S007,3,1377.28,0.0,0,Net Banking,Completed
O00706,2025-08-21,C0090,P0039,S007,10,603.51,301.76,0,Net Banking,Completed
O00707,2025-08-06,C0058,P0025,S006,4,221.76,44.35,0,Cash,Completed
O00708,2025-10-07,C0094,P0016,S009,5,1450.9,1088.17,0,UPI,Completed
O00709,2025-10-25,C0005,P0037,S008,6,1625.66,0.0,0,Net Banking,Returned
O00710,2025-09-22,C0011,P0010,S009,5,1826.7,1370.02,0,Cash,Completed
O00711,2025-12-17,C0079,P0006,S004,8,1428.87,0.0,0,UPI,Completed
O00712,2025-09-20,C0044,P0035,S001,8,259.13,310.96,0,Net Banking,Completed
O00713,2025-03-27,C0043,P0027,S006,5,1703.9,851.95,0,Cash,Completed
O00714,2025-02-01,C0077,P0048,S005,10,181.2,181.2,0,Net Banking,Completed
O00715,2025-05-27,C0074,P0004,S005,10,918.38,0.0,0,Net Banking,Completed
O00716,2025-11-12,C0065,P0005,S005,5,1505.51,376.38,0,UPI,Completed
O00717,2025-10-30,C0033,P0001,S002,10,1383.98,691.99,0,Card,Completed
O00718,2025-04-03,C0048,P0012,S005,4,2046.14,1227.68,0,Cash,Completed
O00719,2025-07-31,C0011,P0010,S010,3,1826.7,822.01,0,Net Banking,Completed
O00720,2025-01-28,C0057,P0047,S003,4,1161.35,464.54,0,UPI,Completed
O00721,2025-09-01,C0015,P0004,S003,8,918.38,1102.06,0,UPI,Completed
O00722,2025-08-31,C0097,P0035,S004,7,259.13,272.09,0,UPI,Completed
O00723,2025-12-14,C0056,P0001,S005,8,1383.98,1660.78,0,UPI,Returned
O00724,2025-08-10,C0088,P0003,S002,9,1858.13,1672.32,0,UPI,Completed
O00725,2025-08-25,C0035,P0007,S005,10,1370.89,2056.34,0,Card,Completed
O00726,2025-12-13,C0076,P0050,S004,9,955.7,860.13,0,Card,Completed
O00727,2025-07-30,C0002,P0044,S001,2,2159.63,0.0,0,Cash,Completed
O00728,2025-05-09,C0088,P0029,S006,4,773.79,309.52,0,Card,Completed
O00729,2025-11-03,C0080,P0006,S001,10,1428.87,714.43,0,Cash,Completed
O00730,2025-12-03,C0016,P0006,S010,3,1428.87,642.99,0,Card,Completed
O00731,2025-12-05,C0090,P0012,S005,5,2046.14,1534.61,0,Cash,Completed
O00732,2025-03-24,C0036,P0050,S007,6,955.7,573.42,0,Cash,Completed
O00733,2025-05-13,C0008,P0025,S007,6,221.76,0.0,0,UPI,Completed
O00734,2025-04-02,C0009,P0032,S004,10,2118.05,3177.07,0,Net Banking,Completed
O00735,2025-08-15,C0070,P0050,S007,4,955.7,0.0,0,UPI,Completed
O00736,2025-01-10,C0010,P0005,S010,5,1505.51,1129.13,0,Net Banking,Completed
O00737,2025-03-19,C0082,P0001,S001,7,1383.98,968.79,0,UPI,Cancelled
O00738,2025-08-12,C0074,P0001,S009,8,1383.98,1660.78,0,Net Banking,Completed
O00739,2025-07-16,C0100,P0005,S009,4,1505.51,0.0,0,Net Banking,Completed
O00740,2025-01-29,C0069,P0023,S006,5,888.86,666.64,0,Cash,Completed
O00741,2025-04-01,C0044,P0006,S008,5,1428.87,357.22,0,Cash,Returned
O00742,2025-11-19,C0085,P0013,S005,7,748.7,0.0,0,UPI,Completed
O00743,2025-04-09,C0081,P0029,S004,3,773.79,0.0,0,Cash,Completed
O00744,2025-10-04,C0076,P0016,S008,7,1450.9,0.0,0,UPI,Completed
O00745,2025-06-22,C0058,P0002,S001,6,1919.77,0.0,0,Cash,Completed
O00746,2025-10-24,C0028,P0042,S009,8,1300.38,520.15,0,Card,Cancelled
O00747,2025-08-30,C0005,P0048,S003,8,181.2,0.0,0,Cash,Completed
O00748,2025-06-07,C0084,P0009,S001,3,2290.86,0.0,0,Cash,Completed
O00749,2025-09-12,C0022,P0038,S002,2,1329.92,0.0,0,Card,Completed
O00750,2025-03-03,C0026,P0028,S006,7,2096.23,1467.36,0,Card,Completed
O00751,2025-06-21,C0028,P0049,S001,10,969.43,484.71,0,Cash,Completed
O00752,2025-10-11,C0019,P0049,S007,3,969.43,290.83,0,Card,Completed
O00753,2025-03-22,C0075,P0003,S003,2,1858.13,557.44,0,Cash,Completed
O00754,2025-12-28,C0011,P0001,S001,3,1383.98,0.0,0,UPI,Completed
O00755,2025-11-24,C0099,P0031,S003,4,1248.18,249.64,0,UPI,Completed
O00756,2025-11-02,C0053,P0016,S003,10,1450.9,0.0,0,Card,Completed
O00757,2025-01-03,C0079,P0006,S005,6,1428.87,1285.98,0,Card,Completed
O00758,2025-08-26,C0068,P0007,S010,6,1370.89,411.27,0,Card,Completed
O00759,2025-04-01,C0025,P0008,S003,8,1176.73,1412.08,0,Card,Completed
O00760,2025-08-11,C0006,P0004,S006,5,918.38,229.59,0,UPI,Completed
O00761,2025-10-03,C0098,P0030,S001,2,267.11,0.0,0,Card,Completed
O00762,2025-05-01,C0004,P0032,S009,2,2118.05,0.0,0,Net Banking,Completed
O00763,2025-02-26,C0042,P0027,S004,6,1703.9,511.17,0,UPI,Completed
O00764,2025-04-23,C0031,P0048,S007,4,181.2,108.72,0,Cash,Completed
O00765,2025-11-09,C0063,P0004,S007,3,918.38,137.76,0,Net Banking,Completed
O00766,2025-05-19,C0048,P0009,S008,4,2290.86,916.34,0,Card,Completed
O00767,2025-03-11,C0005,P0045,S010,1,1902.16,190.22,0,Cash,Completed
O00768,2025-06-01,C0059,P0027,S003,6,1703.9,511.17,0,Card,Completed
O00769,2025-02-14,C0082,P0040,S003,10,1024.91,512.46,0,Net Banking,Completed
O00770,2025-05-23,C0063,P0014,S010,8,1255.9,1507.08,0,Cash,Completed
O00771,2025-10-24,C0095,P0016,S004,6,1450.9,1305.81,0,Card,Completed
O00772,2025-01-23,C0076,P0010,S010,1,1826.7,274.0,0,Cash,Returned
O00773,2025-09-29,C0094,P0050,S009,1,955.7,143.35,0,Net Banking,Completed
O00774,2025-02-12,C0090,P0007,S008,8,1370.89,548.36,0,Cash,Completed
O00775,2025-05-03,C0053,P0014,S003,6,1255.9,753.54,0,Cash,Completed
O00776,2025-08-21,C0086,P0020,S003,8,1439.39,0.0,0,Net Banking,Completed
O00777,2025-12-27,C0091,P0026,S003,6,1712.19,1540.97,0,Cash,Completed
O00778,2025-06-01,C0010,P0025,S006,9,221.76,0.0,0,Net Banking,Completed
O00779,2025-12-17,C0090,P0040,S009,10,1024.91,512.46,0,Cash,Completed
O00780,2025-01-27,C0043,P0048,S001,9,181.2,163.08,0,Cash,Completed
O00781,2025-03-31,C0060,P0040,S001,6,1024.91,614.95,0,Cash,Completed
O00782,2025-10-04,C0100,P0014,S003,6,1255.9,376.77,0,Cash,Completed
O00783,2025-06-14,C0095,P0049,S010,4,969.43,193.89,0,UPI,Completed
O00784,2025-02-02,C0065,P0044,S007,5,2159.63,0.0,0,UPI,Completed
O00785,2025-12-30,C0063,P0033,S009,2,1226.2,367.86,0,UPI,Completed
O00786,2025-02-14,C0048,P0044,S002,4,2159.63,1295.78,0,Cash,Completed
O00787,2025-05-22,C0023,P0019,S002,2,273.93,27.39,0,Cash,Completed
O00788,2025-05-31,C0064,P0010,S004,9,1826.7,0.0,0,Net Banking,Returned
O00789,2025-08-16,C0070,P0009,S008,6,2290.86,2061.77,0,Cash,Completed
O00790,2025-07-30,C0009,P0002,S004,9,1919.77,1727.79,0,UPI,Completed
O00791,2025-08-23,C0042,P0032,S010,9,2118.05,2859.37,0,UPI,Completed
O00792,2025-07-10,C0040,P0011,S005,4,1174.63,704.78,0,UPI,Completed
O00793,2025-03-27,C0007,P0010,S006,5,1826.7,1370.02,0,Card,Completed
O00794,2025-05-02,C0037,P0012,S003,3,2046.14,306.92,0,Cash,Completed
O00795,2025-07-09,C0041,P0037,S003,8,1625.66,1300.53,0,Card,Completed
O00796,2025-07-10,C0091,P0003,S006,6,1858.13,557.44,0,Net Banking,Completed
O00797,2025-07-27,C0021,P0035,S005,2,259.13,0.0,0,Net Banking,Completed
O00798,2025-11-28,C0059,P0021,S003,1,1301.36,130.14,0,UPI,Completed
O00799,2025-06-23,C0038,P0049,S010,3,969.43,436.24,0,Cash,Completed
O00800,2025-01-13,C0006,P0009,S009,2,2290.86,458.17,0,Net Banking,Completed
O00801,2025-01-29,C0029,P0029,S006,2,773.79,154.76,0,Card,Completed
O00802,2025-02-12,C0029,P0050,S005,4,955.7,0.0,0,Net Banking,Completed
O00803,2025-06-12,C0012,P0033,S007,4,1226.2,735.72,0,Cash,Cancelled
O00804,2025-07-17,C0047,P0026,S003,7,1712.19,1198.53,0,UPI,Completed
O00805,2025-04-21,C0045,P0023,S005,8,888.86,0.0,0,Net Banking,Completed
O00806,2025-08-01,C0054,P0029,S005,3,773.79,348.21,0,Card,Completed
O00807,2025-09-01,C0077,P0006,S003,4,1428.87,571.55,0,UPI,Completed
O00808,2025-07-29,C0076,P0049,S007,2,969.43,0.0,0,UPI,Completed
O00809,2025-04-06,C0072,P0030,S010,3,267.11,40.07,0,Net Banking,Completed
O00810,2025-09-10,C0063,P0003,S005,10,1858.13,1858.13,0,Net Banking,Completed
O00811,2025-03-05,C0001,P0010,S005,5,1826.7,1370.02,0,UPI,Completed
O00812,2025-05-22,C0063,P0045,S004,1,1902.16,0.0,0,Net Banking,Returned
O00813,2025-10-17,C0009,P0039,S006,10,603.51,905.26,0,Net Banking,Completed
O00814,2025-09-20,C0081,P0044,S008,2,2159.63,431.93,0,Cash,Completed
O00815,2025-08-25,C0021,P0038,S001,3,1329.92,398.98,0,Card,Completed
O00816,2025-01-25,C0007,P0018,S006,7,1251.95,876.37,0,UPI,Completed
O00817,2025-02-18,C0082,P0005,S009,4,1505.51,301.1,0,Card,Completed
O00818,2025-02-19,C0041,P0044,S005,5,2159.63,1079.82,0,UPI,Completed
O00819,2025-09-06,C0002,P0009,S009,5,2290.86,1145.43,0,Net Banking,Completed
O00820,2025-04-07,C0021,P0007,S004,3,1370.89,205.63,0,Cash,Completed
O00821,2025-06-28,C0010,P0008,S003,1,1176.73,176.51,0,UPI,Completed
O00822,2025-03-30,C0018,P0029,S010,9,773.79,696.41,0,UPI,Completed
O00823,2025-06-07,C0016,P0015,S003,3,746.48,111.97,0,Card,Completed
O00824,2025-09-05,C0011,P0028,S002,2,2096.23,0.0,0,Net Banking,Completed
O00825,2025-08-29,C0014,P0003,S009,10,1858.13,0.0,0,Cash,Cancelled
O00826,2025-03-05,C0006,P0005,S005,1,1505.51,0.0,0,Card,Completed
O00827,2025-03-16,C0026,P0012,S006,1,2046.14,0.0,0,UPI,Cancelled
O00828,2025-09-16,C0045,P0023,S003,9,888.86,399.99,0,Cash,Completed
O00829,2025-04-09,C0075,P0049,S001,9,969.43,436.24,0,UPI,Completed
O00830,2025-09-16,C0097,P0035,S001,2,259.13,25.91,0,Net Banking,Completed
O00831,2025-07-01,C0076,P0012,S008,2,2046.14,204.61,0,Net Banking,Completed
O00832,2025-03-05,C0066,P0015,S007,2,746.48,149.3,0,Net Banking,Completed
O00833,2025-02-12,C0018,P0032,S006,5,2118.05,0.0,0,UPI,Completed
O00834,2025-12-18,C0050,P0019,S008,10,273.93,273.93,0,Net Banking,Completed
O00835,2025-09-01,C0053,P0019,S007,4,273.93,0.0,0,UPI,Completed
O00836,2025-09-25,C0087,P0032,S002,7,2118.05,2223.95,0,Cash,Completed
O00837,2025-02-03,C0051,P0026,S010,2,1712.19,171.22,0,UPI,Returned
O00838,2025-04-30,C0044,P0013,S010,7,748.7,0.0,0,Net Banking,Completed
O00839,2025-11-26,C0036,P0049,S010,10,969.43,969.43,0,Net Banking,Completed
O00840,2025-03-17,C0086,P0039,S007,8,603.51,482.81,0,Net Banking,Completed
O00841,2025-01-16,C0033,P0032,S008,4,2118.05,423.61,0,Cash,Completed
O00842,2025-11-06,C0009,P0032,S001,3,2118.05,953.12,0,UPI,Completed
O00843,2025-08-27,C0080,P0040,S002,2,1024.91,307.47,0,Card,Completed
O00844,2025-10-04,C0064,P0032,S009,5,2118.05,1059.03,0,Cash,Returned
O00845,2025-06-11,C0005,P0028,S002,7,2096.23,2201.04,0,Net Banking,Completed
O00846,2025-12-28,C0005,P0003,S003,9,1858.13,1672.32,0,Card,Completed
O00847,2025-10-19,C0018,P0020,S007,8,1439.39,0.0,0,Net Banking,Completed
O00848,2025-10-15,C0088,P0035,S010,8,259.13,310.96,0,Card,Completed
O00849,2025-11-12,C0051,P0017,S008,10,2005.24,3007.86,0,UPI,Completed
O00850,2025-03-07,C0037,P0021,S001,1,1301.36,0.0,0,UPI,Completed
O00851,2025-02-19,C0095,P0038,S001,6,1329.92,1196.93,0,Net Banking,Completed
O00852,2025-05-07,C0046,P0027,S006,1,1703.9,85.2,0,Card,Completed
O00853,2025-06-22,C0076,P0006,S002,5,1428.87,0.0,0,Card,Completed
O00854,2025-05-17,C0042,P0003,S008,7,1858.13,1951.04,0,Cash,Completed
O00855,2025-06-15,C0076,P0002,S006,7,1919.77,2015.76,0,Cash,Completed
O00856,2025-09-15,C0013,P0045,S004,6,1902.16,1711.94,0,UPI,Completed
O00857,2025-11-22,C0039,P0024,S007,4,288.47,173.08,0,Cash,Completed
O00858,2025-06-02,C0069,P0014,S005,5,1255.9,0.0,0,Net Banking,Completed
O00859,2025-10-31,C0080,P0048,S002,10,181.2,0.0,0,UPI,Completed
O00860,2025-06-27,C0073,P0034,S008,7,582.17,203.76,0,Cash,Completed
O00861,2025-04-13,C0039,P0033,S005,7,1226.2,858.34,0,Net Banking,Completed
O00862,2025-01-10,C0080,P0033,S008,9,1226.2,551.79,0,Card,Completed
O00863,2025-10-17,C0028,P0043,S008,5,1377.28,1032.96,0,Cash,Completed
O00864,2025-12-17,C0047,P0030,S003,4,267.11,53.42,0,UPI,Completed
O00865,2025-05-17,C0053,P0021,S002,4,1301.36,780.82,0,UPI,Completed
O00866,2025-05-03,C0033,P0044,S010,4,2159.63,1295.78,0,Cash,Completed
O00867,2025-10-14,C0004,P0016,S005,8,1450.9,1741.08,0,Net Banking,Completed
O00868,2025-01-15,C0005,P0013,S003,5,748.7,187.18,0,UPI,Completed
O00869,2025-09-06,C0036,P0043,S009,3,1377.28,0.0,0,Cash,Completed
O00870,2025-07-28,C0011,P0021,S010,5,1301.36,0.0,0,UPI,Completed
O00871,2025-10-20,C0012,P0026,S003,4,1712.19,0.0,0,Cash,Completed
O00872,2025-02-16,C0075,P0050,S009,5,955.7,716.77,0,Card,Completed
O00873,2025-05-01,C0099,P0021,S006,10,1301.36,1952.04,0,Net Banking,Completed
O00874,2025-07-29,C0014,P0012,S004,5,2046.14,1534.61,0,UPI,Completed
O00875,2025-06-12,C0008,P0032,S009,6,2118.05,0.0,0,Net Banking,Completed
O00876,2025-07-08,C0032,P0018,S003,6,1251.95,1126.76,0,UPI,Completed
O00877,2025-10-10,C0078,P0003,S001,4,1858.13,743.25,0,Net Banking,Completed
O00878,2025-08-15,C0090,P0024,S002,9,288.47,129.81,0,Net Banking,Completed
O00879,2025-06-02,C0051,P0017,S005,2,2005.24,200.52,0,Card,Completed
O00880,2025-05-21,C0021,P0029,S006,7,773.79,0.0,0,Cash,Completed
O00881,2025-02-21,C0063,P0031,S007,6,1248.18,1123.36,0,Card,Completed
O00882,2025-08-21,C0065,P0005,S006,7,1505.51,1053.86,0,Cash,Completed
O00883,2025-01-02,C0083,P0042,S003,8,1300.38,520.15,0,Net Banking,Completed
O00884,2025-03-22,C0040,P0021,S010,2,1301.36,0.0,0,Card,Completed
O00885,2025-06-13,C0099,P0042,S003,10,1300.38,1950.57,0,Net Banking,Completed
O00886,2025-05-25,C0095,P0009,S005,3,2290.86,687.26,0,Card,Completed
O00887,2025-01-11,C0048,P0012,S007,7,2046.14,716.15,0,Cash,Cancelled
O00888,2025-04-12,C0083,P0040,S004,2,1024.91,307.47,0,UPI,Completed
O00889,2025-11-04,C0022,P0004,S007,10,918.38,1377.57,0,UPI,Completed
O00890,2025-09-27,C0048,P0011,S010,2,1174.63,0.0,0,Net Banking,Completed
O00891,2025-04-15,C0059,P0044,S008,2,2159.63,215.96,0,Card,Cancelled
O00892,2025-08-09,C0035,P0019,S008,7,273.93,95.88,0,Card,Completed
O00893,2025-07-29,C0037,P0047,S004,7,1161.35,406.47,0,Card,Completed
O00894,2025-07-09,C0034,P0016,S010,8,1450.9,580.36,0,Net Banking,Completed
O00895,2025-07-16,C0061,P0009,S006,7,2290.86,801.8,0,Net Banking,Completed
O00896,2025-01-27,C0033,P0005,S002,9,1505.51,0.0,0,UPI,Cancelled
O00897,2025-01-03,C0061,P0023,S010,10,888.86,0.0,0,UPI,Completed
O00898,2025-10-14,C0049,P0020,S007,6,1439.39,431.82,0,Cash,Completed
O00899,2025-08-28,C0034,P0011,S009,8,1174.63,939.7,0,Card,Completed
O00900,2025-03-01,C0091,P0034,S007,3,582.17,174.65,0,UPI,Completed
O00901,2025-05-25,C0017,P0032,S005,6,2118.05,1906.25,0,UPI,Completed
O00902,2025-03-26,C0098,P0017,S009,6,2005.24,1804.72,0,UPI,Completed
O00903,2025-01-28,C0063,P0049,S003,9,969.43,1308.73,0,Card,Completed
O00904,2025-03-25,C0030,P0012,S001,8,2046.14,1636.91,0,Net Banking,Completed
O00905,2025-08-23,C0064,P0003,S008,6,1858.13,1672.32,0,Net Banking,Completed
O00906,2025-04-15,C0093,P0010,S002,6,1826.7,0.0,0,UPI,Completed
O00907,2025-10-26,C0022,P0048,S009,5,181.2,45.3,0,Cash,Completed
O00908,2025-09-13,C0074,P0012,S007,2,2046.14,204.61,0,Cash,Completed
O00909,2025-10-30,C0004,P0019,S002,7,273.93,191.75,0,Cash,Completed
O00910,2025-08-21,C0020,P0002,S002,8,1919.77,2303.72,0,UPI,Completed
O00911,2025-06-16,C0001,P0022,S001,10,229.27,343.91,0,Card,Completed
O00912,2025-02-06,C0007,P0042,S005,6,1300.38,0.0,0,Net Banking,Completed
O00913,2025-01-11,C0033,P0012,S004,7,2046.14,0.0,0,Card,Completed
O00914,2025-06-02,C0100,P0026,S005,3,1712.19,0.0,0,Net Banking,Completed
O00915,2025-12-07,C0095,P0020,S010,3,1439.39,431.82,0,Cash,Completed
O00916,2025-09-01,C0066,P0013,S008,8,748.7,898.44,0,UPI,Completed
O00917,2025-08-11,C0055,P0006,S007,6,1428.87,428.66,0,Net Banking,Completed
O00918,2025-09-11,C0066,P0022,S008,4,229.27,45.85,0,Cash,Completed
O00919,2025-03-07,C0056,P0006,S008,5,1428.87,357.22,0,UPI,Completed
O00920,2025-10-10,C0067,P0028,S005,10,2096.23,0.0,0,Cash,Cancelled
O00921,2025-02-18,C0066,P0007,S009,7,1370.89,1439.43,0,Net Banking,Completed
O00922,2025-09-15,C0073,P0017,S006,5,2005.24,0.0,0,Cash,Completed
O00923,2025-01-24,C0085,P0030,S003,3,267.11,120.2,0,Cash,Completed
O00924,2025-12-10,C0091,P0020,S006,10,1439.39,2159.09,0,Net Banking,Completed
O00925,2025-02-10,C0034,P0022,S003,4,229.27,45.85,0,UPI,Completed
O00926,2025-07-22,C0014,P0028,S009,1,2096.23,0.0,0,Cash,Completed
O00927,2025-06-05,C0084,P0031,S008,7,1248.18,1310.59,0,UPI,Completed
O00928,2025-03-06,C0089,P0044,S007,5,2159.63,0.0,0,Card,Completed
O00929,2025-09-04,C0015,P0002,S004,1,1919.77,95.99,0,Card,Completed
O00930,2025-06-04,C0056,P0041,S009,4,1612.03,0.0,0,Net Banking,Completed
O00931,2025-12-26,C0055,P0002,S002,3,1919.77,287.97,0,Net Banking,Returned
O00932,2025-04-14,C0061,P0002,S008,10,1919.77,959.89,0,UPI,Completed
O00933,2025-11-19,C0051,P0004,S006,1,918.38,0.0,0,Net Banking,Returned
O00934,2025-01-19,C0064,P0048,S010,10,181.2,181.2,0,Net Banking,Completed
O00935,2025-02-01,C0066,P0038,S010,8,1329.92,531.97,0,Cash,Completed
O00936,2025-08-31,C0041,P0036,S002,5,1065.1,798.82,0,Cash,Completed
O00937,2025-03-24,C0083,P0023,S008,7,888.86,0.0,0,UPI,Completed
O00938,2025-10-28,C0061,P0023,S008,4,888.86,177.77,0,UPI,Cancelled
O00939,2025-12-31,C0092,P0043,S008,3,1377.28,413.18,0,Net Banking,Returned
O00940,2025-11-15,C0087,P0042,S006,8,1300.38,520.15,0,Card,Completed
O00941,2025-04-13,C0096,P0006,S008,3,1428.87,214.33,0,Card,Completed
O00942,2025-04-18,C0013,P0027,S008,5,1703.9,425.98,0,Cash,Returned
O00943,2025-09-15,C0046,P0017,S006,3,2005.24,300.79,0,Cash,Completed
O00944,2025-03-03,C0044,P0028,S002,10,2096.23,1048.12,0,Card,Completed
O00945,2025-03-19,C0044,P0023,S001,9,888.86,799.97,0,Cash,Completed
O00946,2025-10-15,C0057,P0030,S002,2,267.11,0.0,0,Cash,Completed
O00947,2025-03-22,C0022,P0041,S002,4,1612.03,644.81,0,UPI,Completed
O00948,2025-11-28,C0098,P0033,S008,2,1226.2,122.62,0,UPI,Completed
O00949,2025-01-04,C0018,P0008,S004,8,1176.73,1412.08,0,Card,Completed
O00950,2025-02-13,C0061,P0022,S005,9,229.27,103.17,0,UPI,Completed
O00951,2025-09-29,C0097,P0027,S006,4,1703.9,340.78,0,Net Banking,Completed
O00952,2025-09-22,C0018,P0028,S007,7,2096.23,2201.04,0,UPI,Cancelled
O00953,2025-02-13,C0057,P0010,S001,9,1826.7,0.0,0,UPI,Completed
O00954,2025-01-19,C0099,P0011,S007,1,1174.63,176.19,0,Card,Cancelled
O00955,2025-07-25,C0008,P0041,S009,5,1612.03,1209.02,0,UPI,Completed
O00956,2025-12-25,C0041,P0023,S001,5,888.86,222.22,0,Net Banking,Completed
O00957,2025-12-24,C0027,P0035,S010,10,259.13,388.69,0,UPI,Completed
O00958,2025-01-19,C0084,P0026,S004,5,1712.19,0.0,0,UPI,Completed
O00959,2025-04-20,C0093,P0048,S003,9,181.2,163.08,0,Cash,Completed
O00960,2025-01-15,C0040,P0034,S006,3,582.17,0.0,0,UPI,Completed
O00961,2025-01-31,C0100,P0020,S007,9,1439.39,0.0,0,UPI,Completed
O00962,2025-08-18,C0065,P0023,S002,1,888.86,0.0,0,UPI,Completed
O00963,2025-06-29,C0001,P0030,S006,4,267.11,53.42,0,UPI,Completed
O00964,2025-02-23,C0092,P0037,S003,7,1625.66,568.98,0,UPI,Completed
O00965,2025-03-17,C0025,P0050,S006,8,955.7,0.0,0,Net Banking,Completed
O00966,2025-09-01,C0011,P0006,S001,7,1428.87,500.1,0,Card,Completed
